feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,label
1.0,43.0,166.0,133.0,254.0,235.0,258.0,203.0,190.0,660.0,549.0,608.0,655.0,112.0,5.0,24.0,0.0011160601861774921,7.3726180715993905e-09,1.7540528057802263e-11,5.1386325750080175e-12,4.185139658392327e-23,3.6653717607028422e-16,-2.5070039010969016e-23,144.95654296875,49.62810134887695,15.0,254.0,I
1.0,42.0,167.0,133.0,248.0,242.0,252.0,200.0,196.0,662.0,538.0,621.0,652.0,114.0,4.0,24.0,0.0011150677455589175,7.239272292736132e-09,1.778737226953986e-11,5.26857203697606e-12,4.514042275505382e-23,3.8105285909671997e-16,-2.3741166528522582e-23,144.99609375,49.590389251708984,14.0,254.0,I
1.0,44.0,166.0,136.0,246.0,243.0,254.0,190.0,201.0,647.0,553.0,636.0,637.0,113.0,3.0,26.0,0.0011140704154968262,7.219443709516327e-09,1.7691556553067755e-11,5.356346876456142e-12,4.68519763957884e-23,3.914439151865009e-16,-2.2883619504283976e-23,145.07373046875,49.58256912231445,15.0,253.0,I
0.0,44.0,163.0,139.0,239.0,246.0,261.0,190.0,190.0,651.0,560.0,617.0,654.0,114.0,4.0,24.0,0.0011136491084471345,7.148079461671841e-09,1.772602724325889e-11,5.378230413105589e-12,4.773552269774128e-23,3.959484363999993e-16,-2.1883992320127825e-23,145.135498046875,49.57259750366211,16.0,254.0,I
1.0,44.0,165.0,132.0,226.0,258.0,259.0,199.0,190.0,654.0,544.0,639.0,642.0,114.0,5.0,24.0,0.0011121383868157864,7.071018437443399e-09,1.7564050908136508e-11,5.417055259221426e-12,4.8937017809821676e-23,4.022180683964572e-16,-1.9928934672891435e-23,145.2001953125,49.52629089355469,13.0,253.0,I
1.0,44.0,169.0,129.0,214.0,275.0,254.0,191.0,189.0,658.0,539.0,644.0,648.0,113.0,3.0,25.0,0.001109981443732977,6.9512502420820965e-09,1.754386219632309e-11,5.517535213439562e-12,5.064048720399955e-23,4.0870795542898085e-16,-1.955524810664462e-23,145.377197265625,49.41925048828125,13.0,253.0,I
1.0,42.0,165.0,127.0,209.0,278.0,247.0,202.0,194.0,650.0,552.0,647.0,643.0,111.0,2.0,26.0,0.0011065450962632895,6.754939274600247e-09,1.75668750379554e-11,5.66001108828762e-12,5.366961526129599e-23,4.2081303562709006e-16,-1.7459757441060786e-23,145.605224609375,49.331607818603516,15.0,254.0,I
1.0,44.0,159.0,136.0,195.0,290.0,245.0,197.0,193.0,643.0,557.0,634.0,667.0,107.0,4.0,24.0,0.0011036742944270372,6.559617737877943e-09,1.7615880976151743e-11,5.83373366974671e-12,5.721343088303844e-23,4.3283002439868483e-16,-1.4967089509194466e-23,145.8203125,49.26538848876953,13.0,254.0,I
0.0,42.0,163.0,137.0,192.0,290.0,238.0,197.0,187.0,639.0,558.0,651.0,663.0,111.0,4.0,24.0,0.001100208843126893,6.333146451709126e-09,1.7997771675770657e-11,6.080940005009916e-12,6.212557307654106e-23,4.460562850513831e-16,-1.3689120643240133e-23,146.029541015625,49.26814651489258,16.0,255.0,I
2.0,83.0,251.0,290.0,105.0,131.0,818.0,607.0,150.0,56.0,450.0,1141.0,8.0,4.0,0.0,0.0,0.001235172268934548,1.1512300446270274e-08,1.6329512395052426e-11,2.991849129552193e-11,-2.235237501161482e-22,-8.24336858251299e-16,6.223745500991802e-22,126.754150390625,48.54337692260742,14.0,221.0,I
2.0,48.0,157.0,127.0,210.0,282.0,233.0,198.0,180.0,638.0,569.0,645.0,666.0,113.0,3.0,25.0,0.0010990190785378218,6.2298193270748925e-09,1.8602439033621465e-11,6.480524884083794e-12,6.957060879718902e-23,4.697320735370025e-16,-1.4927925720693863e-23,146.03857421875,49.52009582519531,14.0,253.0,I
1.0,42.0,162.0,137.0,225.0,269.0,242.0,175.0,189.0,629.0,553.0,655.0,682.0,107.0,3.0,25.0,0.0010985835688188672,6.187696577342194e-09,1.9189445171763353e-11,6.767398707391292e-12,7.525228164829111e-23,4.824112038453337e-16,-1.6867185639442298e-23,145.970703125,49.67699432373047,15.0,254.0,I
1.0,44.0,170.0,141.0,234.0,254.0,239.0,178.0,179.0,634.0,545.0,672.0,667.0,110.0,4.0,24.0,0.0010996878845617175,6.237462102376412e-09,2.001530365058901e-11,7.160157015906332e-12,8.28308115667642e-23,4.990584188137553e-16,-2.2054291612346937e-23,145.787109375,50.023414611816406,15.0,253.0,I
1.0,50.0,180.0,135.0,232.0,259.0,235.0,163.0,189.0,629.0,548.0,653.0,686.0,108.0,3.0,25.0,0.00110055529512465,6.321937195963301e-09,2.091392857506147e-11,7.409847908868006e-12,8.839402275345106e-23,5.131444708474759e-16,-2.6366705458098898e-23,145.615478515625,50.337032318115234,15.0,253.0,I
2.0,46.0,178.0,143.0,233.0,254.0,235.0,159.0,182.0,620.0,558.0,668.0,682.0,108.0,3.0,25.0,0.0010978432837873697,6.2331304562235346e-09,2.1004932168611212e-11,7.526613013397743e-12,9.124198101525444e-23,5.162544052528793e-16,-2.5120155344277707e-23,145.732421875,50.3626708984375,15.0,254.0,I
0.0,46.0,176.0,145.0,229.0,254.0,226.0,162.0,182.0,623.0,579.0,639.0,704.0,103.0,4.0,24.0,0.0010949848219752312,6.108545669292198e-09,2.086613173912788e-11,7.470352461624863e-12,9.041096338325842e-23,5.105884430500177e-16,-2.2907992150811685e-23,145.9228515625,50.36846160888672,16.0,254.0,I
1.0,45.0,183.0,132.0,239.0,269.0,193.0,174.0,182.0,621.0,566.0,672.0,683.0,108.0,2.0,26.0,0.0010925165843218565,6.01444227754655e-09,2.0946319331804908e-11,7.44279290976202e-12,9.041093182882221e-23,5.066111998461851e-16,-2.1492299214858436e-23,146.095458984375,50.35309982299805,15.0,254.0,I
1.0,50.0,176.0,141.0,242.0,258.0,184.0,171.0,186.0,627.0,589.0,654.0,687.0,102.0,4.0,24.0,0.0010904573136940598,5.9467364366128095e-09,2.1199000888039166e-11,7.475524539668488e-12,9.205989724533655e-23,5.088450374863315e-16,-1.9520038089000986e-23,146.16748046875,50.30914306640625,14.0,253.0,I
2.0,42.0,182.0,153.0,216.0,257.0,202.0,165.0,182.0,620.0,587.0,675.0,677.0,108.0,4.0,24.0,0.001086700358428061,5.7364166750062395e-09,2.119364406194535e-11,7.50815121880466e-12,9.363718360455889e-23,5.111509258665537e-16,-1.4224313858056466e-23,146.438720703125,50.26655960083008,14.0,254.0,I
0.0,45.0,183.0,135.0,224.0,258.0,204.0,167.0,171.0,624.0,590.0,693.0,670.0,104.0,2.0,26.0,0.0010836683213710785,5.566474836626867e-09,2.1053592896835838e-11,7.526453418837953e-12,9.400074119678267e-23,5.052165600985309e-16,-1.1838912865499383e-23,146.620361328125,50.19844436645508,16.0,253.0,I
0.0,77.0,258.0,285.0,111.0,135.0,806.0,608.0,150.0,60.0,453.0,1144.0,5.0,4.0,0.0,0.0,0.0012344178976491094,1.1679548883591906e-08,1.6031259653104257e-11,2.94258020727689e-11,-1.9439776856148904e-22,-8.449070533753697e-16,6.088286597750574e-22,126.906494140625,48.513668060302734,16.0,218.0,I
1.0,45.0,182.0,140.0,205.0,272.0,202.0,159.0,175.0,615.0,591.0,696.0,681.0,104.0,3.0,25.0,0.0010815126588568091,5.34601607427021e-09,2.108997872174445e-11,7.605398082144443e-12,9.606705189748238e-23,5.073719413119379e-16,-6.989839312508284e-24,146.77490234375,50.20140075683594,14.0,253.0,I
1.0,48.0,183.0,136.0,204.0,270.0,195.0,169.0,183.0,599.0,587.0,699.0,692.0,102.0,4.0,24.0,0.0010794600239023566,5.230040844850237e-09,2.1031046695818567e-11,7.611570228271969e-12,9.620505206879812e-23,5.071296898890231e-16,-4.3520967047281984e-24,146.89306640625,50.19302749633789,15.0,253.0,I
2.0,49.0,186.0,132.0,194.0,271.0,203.0,169.0,178.0,606.0,587.0,705.0,675.0,111.0,5.0,23.0,0.0010783723555505276,5.125100344116618e-09,2.0732363742448356e-11,7.687987399473961e-12,9.704908275028667e-23,5.085020950218119e-16,-1.5014393553376044e-24,146.992919921875,50.1212158203125,15.0,253.0,I
2.0,45.0,188.0,125.0,197.0,272.0,204.0,162.0,179.0,594.0,614.0,705.0,676.0,105.0,2.0,26.0,0.0010755592957139015,4.939975095652471e-09,2.0540992518025547e-11,7.584408795446862e-12,9.465857546109009e-23,4.985718513251169e-16,1.173727799862297e-24,147.2431640625,50.025779724121094,15.0,253.0,I
2.0,48.0,188.0,127.0,189.0,282.0,186.0,171.0,187.0,592.0,597.0,722.0,675.0,102.0,4.0,24.0,0.0010750354267656803,4.874009640332133e-09,2.071107868539812e-11,7.663559023485256e-12,9.651634289288557e-23,5.000375889007813e-16,2.505060739472116e-24,147.219482421875,50.14484405517578,15.0,254.0,I
1.0,46.0,181.0,139.0,197.0,272.0,187.0,159.0,183.0,587.0,619.0,720.0,669.0,108.0,4.0,24.0,0.001072615385055542,4.774267203799809e-09,2.05530766017592e-11,7.692149868454567e-12,9.653110405814407e-23,4.995438745716504e-16,6.019586941879847e-24,147.379150390625,50.0933837890625,15.0,254.0,I
2.0,43.0,182.0,137.0,201.0,266.0,190.0,159.0,168.0,598.0,626.0,718.0,671.0,107.0,3.0,25.0,0.0010700277052819729,4.640083428597563e-09,2.054581678401224e-11,7.663427184501082e-12,9.578084053929371e-23,4.933220999367124e-16,8.535295134204957e-24,147.527099609375,50.088050842285156,15.0,254.0,I
0.0,47.0,180.0,165.0,190.0,243.0,181.0,161.0,183.0,610.0,604.0,743.0,657.0,104.0,2.0,26.0,0.0010693046497181058,4.471500947289542e-09,2.0678297615872587e-11,7.85350517257255e-12,9.944964959374663e-23,4.968650269968403e-16,1.122598214163895e-23,147.517333984375,50.161766052246094,16.0,254.0,I
0.0,46.0,185.0,158.0,194.0,244.0,187.0,159.0,182.0,574.0,637.0,715.0,687.0,100.0,4.0,24.0,0.0010678153485059738,4.371736306296725e-09,2.090463566140066e-11,8.057392426874532e-12,1.0351907377030698e-22,5.066457693783449e-16,1.4798210166604752e-23,147.529296875,50.35124206542969,16.0,253.0,I
2.0,44.0,187.0,166.0,203.0,227.0,176.0,157.0,191.0,579.0,644.0,721.0,669.0,102.0,4.0,24.0,0.0010671482887119055,4.21015444729278e-09,2.0700842082166382e-11,8.276586013766796e-12,1.0702422889680636e-22,5.070632507422229e-16,1.6804688923087068e-23,147.533935546875,50.416717529296875,14.0,253.0,I
3.0,78.0,244.0,288.0,123.0,122.0,805.0,617.0,155.0,58.0,439.0,1152.0,8.0,4.0,0.0,0.0,0.0012353071942925453,1.1867158811185163e-08,1.57666778938248e-11,2.913539895454953e-11,-1.7710468796337059e-22,-8.778530351335361e-16,5.988143419514281e-22,126.952392578125,48.4700927734375,14.0,217.0,I
0.0,49.0,180.0,183.0,205.0,209.0,188.0,157.0,190.0,566.0,627.0,758.0,657.0,98.0,5.0,24.0,0.0010674232617020607,4.0698151515528025e-09,2.116080054237468e-11,8.615008879886421e-12,1.146706513402264e-22,5.184734198164487e-16,1.9511223357246046e-23,147.3740234375,50.638858795166016,16.0,254.0,I
2.0,45.0,176.0,193.0,227.0,191.0,176.0,170.0,187.0,560.0,625.0,752.0,660.0,104.0,3.0,25.0,0.0010683240834623575,3.8640890487329216e-09,2.096006007645812e-11,9.034622876213927e-12,1.2227243056729815e-22,5.282741733513322e-16,2.2502377228286955e-23,147.24609375,50.77375411987305,14.0,254.0,I
2.0,48.0,182.0,201.0,227.0,176.0,180.0,160.0,190.0,566.0,602.0,789.0,646.0,99.0,4.0,24.0,0.001069792197085917,3.802867354352202e-09,2.100778752345267e-11,9.262738145943139e-12,1.2717630549851404e-22,5.373418728099263e-16,2.2839667330088682e-23,147.128662109375,50.95087432861328,15.0,254.0,I
2.0,45.0,177.0,205.0,230.0,180.0,180.0,164.0,181.0,562.0,628.0,749.0,663.0,101.0,3.0,26.0,0.0010719733545556664,3.858108499343871e-09,2.1145238338071692e-11,9.317305607603465e-12,1.291236812182554e-22,5.421866365704249e-16,2.074896820564316e-23,146.983642578125,50.967445373535156,13.0,253.0,I
2.0,42.0,178.0,209.0,229.0,173.0,184.0,154.0,190.0,577.0,629.0,753.0,649.0,99.0,4.0,24.0,0.0010727837216109037,3.970503925643243e-09,2.089668542371026e-11,9.057614033802786e-12,1.2319437546267356e-22,5.372650575095222e-16,1.874198142273788e-23,147.0244140625,50.87512969970703,14.0,253.0,I
0.0,48.0,177.0,202.0,232.0,173.0,178.0,161.0,188.0,596.0,611.0,755.0,651.0,96.0,4.0,24.0,0.0010740171419456601,4.033043676798798e-09,2.0797507813141713e-11,8.910711578324904e-12,1.2006758326986714e-22,5.334522975161346e-16,1.7273513692225347e-23,146.984375,50.77558517456055,16.0,254.0,I
0.0,45.0,176.0,203.0,232.0,167.0,177.0,160.0,191.0,597.0,633.0,750.0,644.0,93.0,5.0,23.0,0.0010724428575485945,4.115755292133372e-09,2.078486341372532e-11,8.512653255909886e-12,1.1201037255410595e-22,5.178539740342098e-16,1.659125471657047e-23,147.134521484375,50.66023635864258,16.0,254.0,I
1.0,49.0,172.0,202.0,232.0,161.0,179.0,160.0,181.0,597.0,651.0,734.0,655.0,94.0,3.0,25.0,0.0010698548285290599,4.1452055121737885e-09,2.075848694327309e-11,8.178500411626377e-12,1.052490520463439e-22,5.015228082342325e-16,1.6685616680331198e-23,147.3046875,50.60265350341797,14.0,254.0,I
1.0,48.0,174.0,198.0,228.0,165.0,177.0,159.0,190.0,595.0,642.0,751.0,646.0,94.0,2.0,26.0,0.0010675614466890693,4.16717682583112e-09,2.0694484320626927e-11,8.00933798450476e-12,1.0160557489327944e-22,4.930285500809295e-16,1.75792746013672e-23,147.4853515625,50.52750778198242,13.0,254.0,I
2.0,46.0,174.0,194.0,218.0,176.0,165.0,163.0,184.0,593.0,653.0,768.0,639.0,93.0,3.0,25.0,0.0010650684125721455,4.180907176021265e-09,2.0602049580209503e-11,7.704370995342824e-12,9.552505396849761e-23,4.7569005034843e-16,1.72193094817058e-23,147.694091796875,50.38531494140625,15.0,254.0,I
2.0,75.0,253.0,278.0,117.0,129.0,808.0,619.0,154.0,58.0,446.0,1148.0,5.0,4.0,0.0,0.0,0.0012342958943918347,1.2131411430971184e-08,1.526836643228613e-11,2.8523123099533088e-11,-1.4483881281399111e-22,-8.963067596202143e-16,5.773491464195512e-22,127.124755859375,48.329856872558594,14.0,219.0,I
2.0,47.0,174.0,179.0,233.0,164.0,177.0,160.0,183.0,612.0,647.0,758.0,631.0,101.0,4.0,24.0,0.001064521144144237,4.278962961734578e-09,2.0716617657456915e-11,7.52411761367755e-12,9.254875750374563e-23,4.717149776665248e-16,1.6097697580331703e-23,147.772216796875,50.32945251464844,12.0,253.0,I
2.0,48.0,176.0,178.0,237.0,158.0,170.0,160.0,188.0,626.0,642.0,756.0,633.0,94.0,4.0,24.0,0.0010645282454788685,4.428847955040283e-09,2.0511720794091914e-11,7.29784288555635e-12,8.789577189482622e-23,4.663602471322199e-16,1.5705725218301866e-23,147.71875,50.21752166748047,13.0,254.0,I
1.0,48.0,174.0,184.0,225.0,161.0,179.0,165.0,185.0,631.0,647.0,758.0,616.0,94.0,4.0,24.0,0.0010666794842109084,4.65191174470192e-09,2.0515623921912862e-11,7.183960891443686e-12,8.629009916479041e-23,4.695800840625295e-16,1.266393436575482e-23,147.578857421875,50.120296478271484,13.0,254.0,I
0.0,52.0,180.0,185.0,225.0,154.0,174.0,156.0,199.0,637.0,647.0,735.0,633.0,91.0,2.0,26.0,0.00106906914152205,4.818285770369357e-09,2.0652726057113213e-11,7.156150672038564e-12,8.64718022302554e-23,4.742509943106042e-16,9.55154440649502e-24,147.400146484375,50.22560119628906,16.0,254.0,I
1.0,52.0,180.0,184.0,236.0,148.0,181.0,163.0,189.0,646.0,626.0,762.0,610.0,90.0,4.0,24.0,0.0010732534574344754,4.9738875240734615e-09,2.0645079396031107e-11,7.173765487894501e-12,8.715217267290317e-23,4.782237376519045e-16,5.129166505998872e-24,147.06689453125,50.297035217285156,15.0,253.0,I
1.0,52.0,183.0,192.0,233.0,146.0,184.0,159.0,190.0,643.0,650.0,723.0,621.0,91.0,3.0,25.0,0.0010776185663416982,5.121340684866027e-09,2.072589495860644e-11,7.224621074997106e-12,8.84024604096933e-23,4.850797811456584e-16,7.324975824038757e-25,146.803466796875,50.3997802734375,15.0,254.0,I
1.0,51.0,177.0,200.0,230.0,158.0,188.0,162.0,176.0,655.0,649.0,717.0,612.0,92.0,3.0,25.0,0.0010825124336406589,5.197887009700253e-09,2.0832360142497564e-11,7.428657515518022e-12,9.235489335856576e-23,4.966256872496817e-16,-3.2864811086350832e-24,146.45166015625,50.49956512451172,15.0,253.0,I
1.0,48.0,186.0,184.0,232.0,178.0,186.0,160.0,186.0,652.0,639.0,717.0,608.0,91.0,2.0,26.0,0.001085244002752006,5.172283046306347e-09,2.0481314561004993e-11,7.394834744545165e-12,9.096742586580132e-23,4.97349582782229e-16,-2.6608509074919505e-24,146.309814453125,50.373626708984375,15.0,254.0,I
1.0,50.0,176.0,165.0,194.0,249.0,183.0,167.0,184.0,651.0,636.0,725.0,593.0,94.0,3.0,25.0,0.001085869618691504,4.893605520805977e-09,1.9454991437295455e-11,7.1934090628555936e-12,8.504147119134487e-23,4.820600557491376e-16,3.0920598304408968e-24,146.472900390625,49.87673568725586,14.0,254.0,I
2.0,48.0,179.0,146.0,193.0,265.0,201.0,151.0,196.0,653.0,617.0,727.0,597.0,93.0,3.0,25.0,0.00108600954990834,4.664036268309246e-09,1.91062408949616e-11,7.259021942568333e-12,8.526023809758076e-23,4.791929551018002e-16,6.2352193093088424e-24,146.50439453125,49.723697662353516,11.0,253.0,I
4.0,75.0,227.0,288.0,114.0,134.0,804.0,627.0,158.0,55.0,456.0,1145.0,3.0,6.0,0.0,0.0,0.0012315859785303473,1.2276793803778219e-08,1.4878008547380972e-11,2.7773486635518374e-11,-1.0784022661716698e-22,-9.58891271235756e-16,5.541751140838974e-22,127.398193359375,48.14898681640625,15.0,218.0,I
0.0,49.0,175.0,148.0,196.0,270.0,185.0,164.0,185.0,671.0,606.0,730.0,601.0,88.0,5.0,23.0,0.0010845151264220476,4.456025326504687e-09,1.929536218303607e-11,7.54051942414291e-12,9.03905792174675e-23,4.891635387426082e-16,1.0120498501472097e-23,146.563232421875,49.7203483581543,16.0,253.0,I
1.0,47.0,172.0,153.0,192.0,271.0,186.0,164.0,192.0,652.0,600.0,748.0,600.0,90.0,2.0,26.0,0.0010814834386110306,4.200549685862143e-09,1.929076516582473e-11,7.912005252352916e-12,9.651856432519468e-23,4.983791513296166e-16,1.544974616544489e-23,146.669189453125,49.70145034790039,15.0,253.0,I
2.0,46.0,172.0,147.0,213.0,245.0,188.0,167.0,209.0,626.0,584.0,781.0,593.0,95.0,4.0,24.0,0.0010769915534183383,3.88408727403089e-09,1.9689879934836618e-11,8.328108168365045e-12,1.0442830853877748e-22,5.048420127171669e-16,2.1631310705854672e-23,146.880126953125,49.78421401977539,14.0,254.0,I
1.0,47.0,174.0,169.0,217.0,224.0,176.0,173.0,205.0,599.0,624.0,771.0,603.0,85.0,5.0,23.0,0.001074912608601153,3.662368852630493e-09,2.029851634000046e-11,8.983156232766909e-12,1.1846570338306363e-22,5.234793315951624e-16,2.6087751620238264e-23,146.74755859375,50.19042205810547,14.0,253.0,I
2.0,47.0,174.0,178.0,240.0,190.0,193.0,163.0,198.0,574.0,643.0,768.0,607.0,91.0,4.0,24.0,0.0010717508848756552,3.522114822018807e-09,2.0488765198334313e-11,9.352536974038816e-12,1.2629435900647695e-22,5.274432340300758e-16,2.847625046957015e-23,146.728515625,50.54275131225586,12.0,254.0,I
0.0,45.0,183.0,195.0,240.0,168.0,186.0,157.0,204.0,562.0,629.0,832.0,580.0,87.0,3.0,25.0,0.0010693030199036002,3.4150231531526742e-09,2.064437162885291e-11,9.514576626568072e-12,1.2937100488926028e-22,5.266084830605566e-16,3.2321988403289654e-23,146.728271484375,50.669795989990234,16.0,254.0,I
1.0,48.0,178.0,193.0,238.0,177.0,190.0,151.0,198.0,552.0,655.0,806.0,593.0,88.0,3.0,25.0,0.0010657194070518017,3.321334762773631e-09,2.0567162556384133e-11,9.46222787623352e-12,1.2719912566678028e-22,5.161278797063832e-16,3.5279639351685827e-23,146.90185546875,50.68840026855469,13.0,254.0,I
1.0,43.0,184.0,194.0,233.0,178.0,173.0,166.0,212.0,535.0,654.0,806.0,605.0,84.0,3.0,25.0,0.0010624346323311329,3.2348368428358754e-09,2.0457205374135867e-11,9.36074915497409e-12,1.2409405554786002e-22,5.038975180414191e-16,3.715012006582985e-23,147.00830078125,50.702030181884766,15.0,253.0,I
0.0,49.0,173.0,196.0,229.0,176.0,186.0,162.0,198.0,524.0,679.0,795.0,617.0,84.0,4.0,24.0,0.0010587972356006503,3.141970017495055e-09,2.0539707087929848e-11,9.141945880863922e-12,1.192299896933652e-22,4.848545233212479e-16,3.843646505687582e-23,147.2197265625,50.58799362182617,16.0,254.0,I
2.0,47.0,183.0,174.0,243.0,164.0,195.0,153.0,201.0,538.0,674.0,805.0,602.0,87.0,4.0,24.0,0.0010548251448199153,3.039022367090638e-09,2.0398131100884953e-11,8.965135925298462e-12,1.1432324961934154e-22,4.668562378623965e-16,4.0352065459354867e-23,147.390380859375,50.531803131103516,12.0,254.0,I
3.0,73.0,221.0,281.0,120.0,135.0,813.0,616.0,164.0,53.0,435.0,1174.0,4.0,4.0,0.0,0.0,0.0012267648708075285,1.2307462604610464e-08,1.4444547120906481e-11,2.6918795317798505e-11,-6.68654280483434e-23,-9.825959117811412e-16,5.265771497917641e-22,127.785400390625,47.94593811035156,14.0,222.0,I
3.0,44.0,181.0,190.0,235.0,165.0,194.0,149.0,199.0,528.0,673.0,810.0,615.0,81.0,5.0,24.0,0.0010521291987970471,3.061207065613303e-09,2.0418651144882283e-11,8.870241346992103e-12,1.113852917945833e-22,4.641886134741375e-16,4.294090815734211e-23,147.448974609375,50.583961486816406,13.0,254.0,I
2.0,47.0,183.0,181.0,245.0,159.0,185.0,157.0,196.0,518.0,685.0,838.0,584.0,88.0,3.0,25.0,0.001050309045240283,3.0034972287040773e-09,2.0748196563613597e-11,8.786452468378947e-12,1.103445886230923e-22,4.518874186789593e-16,4.356817563929403e-23,147.47998046875,50.69199752807617,13.0,254.0,I
2.0,46.0,186.0,184.0,235.0,168.0,179.0,157.0,196.0,504.0,688.0,843.0,594.0,86.0,6.0,22.0,0.001048305188305676,2.970230728038814e-09,2.076274742413009e-11,8.684573025996567e-12,1.070178296571432e-22,4.458726906600657e-16,4.63347834091074e-23,147.531005859375,50.71793746948242,14.0,253.0,I
2.0,50.0,181.0,189.0,233.0,164.0,182.0,164.0,195.0,505.0,681.0,862.0,578.0,82.0,3.0,25.0,0.0010463042417541146,2.937140974879071e-09,2.065501242265455e-11,8.584588769011692e-12,1.0429381090988091e-22,4.362786396340919e-16,4.679791102478817e-23,147.5361328125,50.69514846801758,14.0,254.0,I
2.0,48.0,185.0,188.0,232.0,163.0,183.0,152.0,196.0,498.0,695.0,871.0,577.0,77.0,6.0,23.0,0.0010440386831760406,2.8397935114554684e-09,2.047819899764214e-11,8.425887591811954e-12,9.929938105763289e-23,4.235635633650616e-16,4.8884656378376726e-23,147.653076171875,50.68592071533203,15.0,254.0,I
2.0,47.0,180.0,183.0,240.0,162.0,178.0,159.0,197.0,490.0,723.0,837.0,592.0,78.0,5.0,23.0,0.0010416668374091387,2.690092371082642e-09,2.012882568958041e-11,8.256325310929125e-12,9.33759444271859e-23,4.0551199423987196e-16,5.1084240395848094e-23,147.784423828125,50.51487350463867,13.0,253.0,I
0.0,45.0,177.0,185.0,248.0,148.0,186.0,160.0,200.0,486.0,712.0,864.0,576.0,81.0,3.0,25.0,0.0010380505118519068,2.5549118376488877e-09,1.9695469213876216e-11,8.01914784576141e-12,8.544698356195192e-23,3.838192687024525e-16,5.343664885876612e-23,147.930419921875,50.430179595947266,16.0,253.0,I
